High To Open,Low To Open,Close To Open,High To Low,Volume
0.0008164932,-0.0014288630,-0.0006940192,0.0022485691,22.96279
0.0017156162,-0.0035129284,0.0005310241,0.0052469768,53.84374
0.0026750526,-0.0000204202,0.0013885769,0.0026955279,64.10167
0.0002447581,-0.0016521172,-0.0004079302,0.0019000143,44.9946
0.0000000000,-0.0065698196,-0.0056720803,0.0066132676,36.5949
0.0008832289,-0.0082366232,-0.0048474890,0.0091955927,137.83834
0.0005775578,-0.0131600660,-0.0083952145,0.0139208227,364.85882
0.0104533244,-0.0004581138,0.0104325011,0.0109164392,217.98297
0.0093359713,-0.0011953341,0.0079963728,0.0105439089,157.57892
0.0023916110,-0.0008585270,0.0017374951,0.0032529307,130.20309
0.0015497553,-0.0016109299,-0.0000203915,0.0031657850,53.69184
0.0050142682,-0.0001426824,0.0017937220,0.0051576866,164.3135
0.0018105991,-0.0012613162,0.0007527210,0.0030757949,42.25197
0.0031313542,-0.0006303375,0.0023790159,0.0037640644,90.12201
0.0036725915,-0.0022725428,0.0026580635,0.0059586757,71.6493
0.0000000000,-0.0045714748,-0.0024475595,0.0045924692,51.06263
0.0010139520,-0.0029201817,0.0010139520,0.0039456557,68.44736
0.0005063599,-0.0024507818,-0.0012760269,0.0029644068,48.64345
0.0000000000,-0.0048686479,-0.0024546100,0.0048924676,65.20407
0.0019727877,-0.0008948728,-0.0008948728,0.0028702290,35.90592
0.0044792833,-0.0008347755,0.0040924361,0.0053184986,41.75974
0.0004258857,-0.0033259648,-0.0024741934,0.0037643707,30.5751
0.0030895565,-0.0004268466,0.0018496687,0.0035179047,38.51935
0.0008316936,-0.0022110879,-0.0003651338,0.0030495243,21.07123
0.0077709694,-0.0000405795,0.0073448850,0.0078118659,76.1647
0.0003826017,-0.0026782118,-0.0017519130,0.0030690331,36.50231
0.0020362493,-0.0006653092,-0.0001411262,0.0027033570,44.51959
0.0002420477,-0.0028037195,-0.0010892148,0.0030543307,38.05997
0.0005453113,-0.0022418355,-0.0010704259,0.0027934092,52.66052
0.0003234676,-0.0029718583,-0.0029718583,0.0033051483,45.47794
0.0009125383,-0.0017236834,-0.0012369963,0.0026407735,45.22741
0.0015629440,-0.0003856615,0.0001420858,0.0019493573,26.52971
0.0019270559,-0.0034078462,-0.0018864863,0.0053531447,58.82107
0.0015449353,-0.0012806700,0.0007521395,0.0028292286,39.70755
0.0012588832,-0.0037360406,-0.0031472081,0.0050136551,24.40906
0.0013855778,-0.0006724127,0.0003871467,0.0020593753,33.93295
0.0003664943,-0.0045200961,-0.0037667468,0.0049087785,46.57879
0.0015929746,-0.0007352190,0.0001021138,0.0023299066,39.66285
0.0000000000,-0.0044086131,-0.0030207164,0.0044281351,26.45844
0.0030718191,-0.0006758002,0.0030718191,0.0037501537,36.64768
0.0016127715,-0.0022660461,-0.0017556753,0.0038876271,76.19604
0.0065891790,-0.0012891872,0.0053613817,0.0078885360,129.11292
0.0003255672,-0.0022382745,-0.0005697426,0.0025695931,33.38927
0.0008350135,-0.0063135170,-0.0058043624,0.0071939497,65.69407
0.0005735824,-0.0039331367,-0.0034210095,0.0045245146,63.542
0.0021587615,-0.0002878349,-0.0000205596,0.0024473008,59.84991
0.0031256426,-0.0021180341,-0.0011104257,0.0052548066,70.48954
0.0071680158,-0.0022245566,0.0062617150,0.0094135133,80.56609
0.0034587913,-0.0000204662,0.0028243384,0.0034793287,39.95076
0.0003673394,-0.0016122120,-0.0002857085,0.0019827480,25.73424
0.0006734144,-0.0043261775,-0.0042853645,0.0050213150,72.72362
0.0006350637,-0.0050190519,-0.0047732208,0.0056826371,78.70011
0.0033770566,-0.0002676935,0.0021415481,0.0036457261,50.32107
0.0056692137,-0.0003286501,0.0032659601,0.0059998356,66.3108
0.0002456701,-0.0091307374,-0.0091307374,0.0094628099,105.27033
0.0013429752,-0.0033471074,-0.0026859504,0.0047058336,83.38253
0.0038725977,-0.0022158714,-0.0015531809,0.0061019904,81.59529
0.0019908339,-0.0034217457,0.0013479604,0.0054311636,113.20511
0.0000828655,-0.0068156864,-0.0025273974,0.0069458930,154.58563
0.0042783858,-0.0015576647,-0.0005815282,0.0058451554,93.14665
0.0053789122,-0.0005192000,0.0053789122,0.0059011761,78.09405
0.0002066116,-0.0032438017,-0.0014876033,0.0034616421,49.89046
0.0024197551,-0.0008686300,0.0003929517,0.0032912440,37.97744
0.0019224409,-0.0013436415,0.0008268563,0.0032704767,35.15059
0.0006194124,-0.0019821196,0.0002271179,0.0026066988,27.84303
0.0001651425,-0.0028280660,-0.0020849246,0.0030016975,24.9699
0.0000000000,-0.0027303754,-0.0007860172,0.0027378508,22.79656
0.0065788113,-0.0000413762,0.0051927095,0.0066204614,59.10027
0.0000000000,-0.0044396942,-0.0042135986,0.0044594929,43.00344
0.0000000000,-0.0030753989,-0.0025800326,0.0030848861,49.04117
0.0015529558,-0.0032922663,-0.0017807226,0.0048612265,73.3782
0.0034635806,-0.0029658205,0.0011821802,0.0064485262,49.44013
0.0032939032,-0.0013465642,0.0032939032,0.0046467245,77.26254
0.0012181022,-0.0004335618,0.0005780824,0.0016523805,22.80637
0.0053437319,-0.0000825287,0.0046835025,0.0054267085,47.81434
0.0000821507,-0.0012322606,-0.0012322606,0.0013160330,43.48809
0.0020355711,-0.0008224530,0.0018710805,0.0028603766,62.15171
0.0000000000,-0.0017236426,-0.0009644191,0.0017266187,21.90507
0.0035733355,-0.0004312646,0.0027929519,0.0040063279,45.29717
0.0009625428,-0.0017817281,0.0008806242,0.0027491691,45.53226
0.0038872294,0.0000000000,0.0032939155,0.0038872294,72.36423
0.0000000000,-0.0029350618,-0.0011414129,0.0029437017,46.05532
0.0012232167,-0.0007339300,-0.0004688997,0.0019585841,22.83627
0.0049351497,-0.0022024635,0.0040786361,0.0071533682,60.68015
0.0003454302,-0.0030479132,-0.0022757752,0.0034037176,50.15701
0.0000000000,-0.0021175656,-0.0010587828,0.0021220592,51.36683
0.0020398172,-0.0012034922,-0.0004079634,0.0032472174,60.55668
0.0046925368,-0.0005508630,0.0024686824,0.0052462898,97.16703
0.0034581664,-0.0005085539,0.0032547448,0.0039687386,55.21871
0.0049472830,0.0000000000,0.0015004055,0.0049472830,128.36623
0.0010328905,-0.0035239793,-0.0029163966,0.0045729848,121.80432
0.0010968030,-0.0012389812,-0.0003656010,0.0023386818,56.34328
0.0025008641,-0.0016672427,-0.0012809304,0.0041750677,36.52276
0.0018122582,-0.0007330483,-0.0000407249,0.0025471737,51.4543
0.0019343541,-0.0002239778,0.0014456752,0.0021588155,28.96868
0.0012408210,-0.0012408210,0.0010374077,0.0024847251,154.27482
0.0020118680,-0.0000609657,0.0019102585,0.0020729601,40.14793
0.0031861352,-0.0003247017,0.0015017453,0.0035119773,42.89723
0.0030395137,-0.0020466059,0.0023302938,0.0050965502,40.70039
0.0013140604,-0.0007480036,0.0010714647,0.0020636077,117.92549
0.0037140954,0.0000000000,0.0027250156,0.0037140954,112.47929
0.0002215375,-0.0045515880,-0.0036251586,0.0047949501,58.99736
0.0016576708,-0.0009299129,0.0008288354,0.0025899921,43.84194
0.0029911075,-0.0007679871,0.0005860954,0.0037619837,34.44755
0.0052319005,0.0000000000,0.0045854880,0.0052319005,96.34639
0.0006233536,-0.0013673564,-0.0012064909,0.0019934358,190.61533
0.0070290629,-0.0000604217,0.0062838614,0.0070899130,447.71533
0.0017406615,-0.0030611632,-0.0023208819,0.0048165690,305.19866
0.0004008578,-0.0063335538,-0.0042090073,0.0067773363,272.978
0.0029405249,-0.0015709653,0.0021550422,0.0045185887,94.4105
0.0003415712,-0.0027727547,-0.0022704440,0.0031229852,150.81466
0.0017104681,-0.0010464040,-0.0004024631,0.0027597599,60.27901
0.0010873067,-0.0035236791,-0.0001006765,0.0046272909,104.21659
0.0038067999,-0.0022155978,-0.0001007090,0.0060357705,137.97388
0.0012688566,-0.0016313871,0.0004028116,0.0029049829,57.26064
0.0021536108,-0.0013082683,0.0010063602,0.0034664141,59.03809
0.0025138766,-0.0009251066,0.0025138766,0.0034421676,69.07706
0.0092254623,-0.0002406642,0.0071397056,0.0094684052,216.41439
0.0014340915,-0.0029279369,-0.0019718759,0.0043748377,88.29566
0.0012365870,-0.0067015038,-0.0050460728,0.0079916469,186.26927
0.0005010221,-0.0025251513,-0.0013026574,0.0030338343,56.5383
0.0009233240,-0.0015455640,-0.0001605781,0.0024727097,38.54853
0.0004015500,-0.0058224748,-0.0038548798,0.0062604762,113.6752
0.0021369244,-0.0003023950,0.0005846303,0.0024400573,80.8843
0.0033052521,-0.0016929340,-0.0015317022,0.0050066621,84.51941
0.0053502928,-0.0001009489,0.0027458106,0.0054517920,93.75266
0.0024367649,-0.0027992589,-0.0009263734,0.0052507220,85.34304
0.0000000000,-0.0051406108,-0.0026207036,0.0051671733,138.36993
0.0026475879,-0.0019806383,0.0022231654,0.0046374112,37.30588
0.0011294649,-0.0013916621,-0.0013916621,0.0025246405,38.52442
0.0049691950,0.0000000000,0.0020199980,0.0049691950,63.92822
0.0036884007,0.0000000000,0.0029426585,0.0036884007,42.03313
0.0003616201,-0.0009241401,0.0001004500,0.0012869495,73.65918
0.0006629302,-0.0008839069,-0.0002008879,0.0015482055,16.19325
0.0027333387,-0.0009848059,0.0020701021,0.0037218098,40.79273
0.0011830523,-0.0012632592,-0.0007820176,0.0024494057,80.99411
0.0013846802,-0.0016856977,0.0007625775,0.0030755623,20.47676
0.0025870886,0.0000000000,0.0023865391,0.0025870886,95.02664
0.0012404714,-0.0050019007,-0.0032812469,0.0062737528,219.10191
0.0000000000,-0.0030714257,-0.0023286626,0.0030808884,371.7249
0.0031795223,-0.0012677842,0.0018312438,0.0044529518,136.60812
0.0029348503,-0.0023519006,0.0029147486,0.0052992142,77.11099
0.0033468946,0.0000000000,0.0023648716,0.0033468946,387.65919
0.0021188135,-0.0014591829,0.0006596306,0.0035832249,303.49286
0.0007790184,-0.0018776342,-0.0012983641,0.0026616502,36.25184
0.0009001440,-0.0029604737,-0.0007201152,0.0038720809,268.0619
0.0001200937,-0.0042232942,-0.0032225136,0.0043618090,118.01953
0.0016873569,-0.0004218392,0.0013056928,0.0021100862,28.26682
0.0010025867,-0.0004010347,0.0004210864,0.0014041845,28.23951
0.0001403256,-0.0147141368,-0.0140726485,0.0150762970,242.1418
0.0066734486,-0.0000203459,0.0030315361,0.0066939307,211.20877
0.0024752977,-0.0004666545,0.0010550449,0.0029433258,126.82328
0.0012959663,-0.0017414547,-0.0000809979,0.0030427198,72.02467
0.0014374215,-0.0021662550,0.0008300603,0.0036115000,58.34079
0.0019619344,-0.0000606784,0.0003438442,0.0020227355,70.25923
0.0009505127,-0.0040042874,-0.0019616964,0.0049747203,68.61021
0.0023696203,-0.0009924051,-0.0000202532,0.0033653651,91.19104
0.0009722307,-0.0058941484,-0.0057523647,0.0069070905,70.0908
0.0043586297,0.0000000000,0.0038494440,0.0043586297,152.72699
0.0035706316,0.0000000000,0.0035503439,0.0035706316,33.40299
0.0000000000,-0.0019408447,-0.0010108566,0.0019446189,103.51595
0.0025493171,-0.0026100152,0.0009711684,0.0051728335,125.29592
0.0006268071,-0.0025678873,-0.0010716380,0.0032029191,178.1632
0.0007689661,-0.0006475504,0.0002428314,0.0014174344,59.21066
0.0002428019,-0.0012747102,-0.0003642029,0.0015194489,47.14571
0.0074507501,-0.0006073981,0.0053046102,0.0080630457,201.09503
0.0020142204,0.0000000000,0.0008258304,0.0020142204,90.59224
0.0028778426,-0.0007647414,0.0008049909,0.0036453718,109.24102
0.0002211945,-0.0018700985,-0.0014478182,0.0020952112,51.70658
0.0002819170,-0.0013491744,-0.0013491744,0.0016332950,54.76982
0.0004638125,-0.0021980681,-0.0014116034,0.0026677445,89.55607
0.0003633574,-0.0018369736,-0.0006661553,0.0022043804,53.60153
0.0010101010,-0.0029898990,-0.0026464646,0.0040119955,52.87134
0.0028155890,-0.0025522606,0.0014584346,0.0053815848,97.1119
0.0014762088,-0.0002224424,-0.0002224424,0.0016990291,27.10279
0.0046492824,0.0000000000,0.0038609258,0.0046492824,65.66498
0.0005236868,-0.0026385756,-0.0026385756,0.0031706283,40.04311
0.0011306736,-0.0033516395,-0.0022613471,0.0044973867,341.42322
0.0018631025,-0.0013770757,0.0008505468,0.0032446463,86.55484
0.0018022761,-0.0019237779,0.0002227532,0.0037332359,84.00419
0.0013168291,-0.0016409716,-0.0016409716,0.0029626623,43.48823
0.0010959349,-0.0041199034,-0.0024760011,0.0052374159,86.35684
0.0051685896,0.0000000000,0.0026453411,0.0051685896,95.09374
0.0010959349,-0.0020295091,-0.0005885576,0.0031318000,65.98413
0.0024364988,-0.0030253193,-0.0023958904,0.0054783919,105.16939
0.0000610786,-0.0082863367,-0.0051916852,0.0084171628,335.61022
0.0018403403,-0.0029445444,-0.0000204482,0.0047990156,158.30973
0.0066268510,-0.0004295181,0.0044997137,0.0070594013,145.64528
0.0028099611,-0.0001221722,0.0014049806,0.0029324916,81.2672
0.0000813537,-0.0039659941,-0.0039659941,0.0040634635,197.44347
0.0020821001,-0.0025107677,-0.0022658148,0.0046044284,52.06904
0.0000204625,-0.0042152650,-0.0003069368,0.0042536577,135.08285
0.0016572551,-0.0048694656,-0.0042761273,0.0065586578,95.10474
0.0038838543,-0.0004109899,0.0023015433,0.0042966100,114.80256
0.0027685493,-0.0009228498,0.0025429638,0.0036948088,147.9903
0.0018826226,-0.0007571417,0.0007776050,0.0026417645,110.32331
0.0030871770,-0.0010017991,0.0017378149,0.0040930766,90.41962
0.0013464442,-0.0066098168,-0.0066098168,0.0080092003,110.43633
0.0046215467,-0.0000821608,0.0019513197,0.0047040940,142.16439
0.0066036382,-0.0021533603,0.0058448350,0.0087758961,127.62635
0.0026100077,-0.0014885200,0.0008360181,0.0041046376,135.56585
0.0007737417,-0.0022805017,-0.0001628930,0.0030612245,68.18297
0.0010585673,-0.0016489221,-0.0011196385,0.0027119612,33.13552
0.0003463168,-0.0020371578,-0.0014871252,0.0023883400,73.39642
0.0009175996,-0.0036907893,-0.0011826839,0.0046254605,104.2066
0.0013686038,-0.0017975692,-0.0012460423,0.0031718747,48.14157
0.0002455946,-0.0041546428,-0.0033769264,0.0044185951,70.81785
0.0000205242,-0.0051926195,-0.0026270960,0.0052403549,91.83678
0.0011307566,-0.0025287829,-0.0025287829,0.0036688171,32.49239
0.0039166375,-0.0009688524,0.0020407743,0.0048902278,196.73774
0.0017078541,-0.0007613325,0.0016667010,0.0024710679,69.06312
0.0001437726,-0.0033889254,-0.0003080841,0.0035447108,32.2753
0.0034937011,0.0000000000,0.0026100002,0.0034937011,51.92006
0.0009429708,-0.0006969784,0.0002869911,0.0016410930,248.17232
0.0006147919,-0.0010861323,-0.0001434514,0.0017027737,26.39692
0.0023175684,-0.0017227942,-0.0002666229,0.0040473353,41.03744
0.0026271500,0.0000000000,0.0011699027,0.0026271500,65.09324
0.0005123476,-0.0015370427,-0.0002459268,0.0020525452,18.2497
0.0020295619,-0.0006560200,0.0012505381,0.0026873449,47.59093
0.0014940953,-0.0007982153,0.0002865388,0.0022941417,58.94467
0.0011254579,-0.0002455544,0.0011254579,0.0013713490,39.27546
0.0031488335,-0.0018606743,0.0031488335,0.0050188463,55.75073
0.0046669927,0.0000000000,0.0044631939,0.0046669927,79.45697
0.0008521517,-0.0024347191,-0.0018666180,0.0032948929,58.71928
0.0051186220,-0.0010359116,0.0046311342,0.0061609158,165.50065
0.0012744781,-0.0026501052,0.0012542483,0.0039350115,104.58973
0.0008485363,-0.0019395115,0.0008485363,0.0027934657,105.68434
0.0002422383,-0.0034922686,-0.0002018652,0.0037475944,94.53115
0.0000000000,-0.0016561976,-0.0004443457,0.0016589452,19.28786
0.0004043835,-0.0030126572,-0.0004448219,0.0034273662,37.29621
0.0000000000,-0.0026284929,-0.0008289862,0.0026354200,36.57474
0.0013354647,-0.0017401509,0.0000404686,0.0030809770,51.30154
0.0000000000,-0.0026299818,-0.0019016791,0.0026369168,133.98526
0.0052493970,0.0000000000,0.0033847463,0.0052493970,140.99441
0.0006866745,-0.0054933958,-0.0016157046,0.0062142074,203.25955
0.0009708934,-0.0014361132,-0.0004652198,0.0024104683,141.28326
0.0000000000,-0.0044519093,-0.0041686059,0.0044718174,78.63728
0.0014633849,-0.0000812992,0.0007723420,0.0015448096,56.29876
0.0008524630,-0.0012989913,0.0007712761,0.0021542526,27.62818
0.0017236834,-0.0007300306,0.0011356032,0.0024555066,47.0754
0.0026748804,-0.0006889844,0.0008105698,0.0033661840,76.29075
0.0029567824,0.0000000000,0.0023897282,0.0029567824,62.23323
0.0003031038,-0.0014346912,-0.0001414484,0.0017402918,19.09285
0.0013941365,-0.0006667610,0.0004445073,0.0020622725,37.45473
0.0005452342,-0.0014943457,-0.0003432956,0.0020426324,28.09752
0.0042026145,-0.0004849171,0.0038389267,0.0046898057,357.80157
0.0000804991,-0.0048500704,-0.0035419602,0.0049545997,212.46853
0.0008278313,-0.0022412018,-0.0010297414,0.0030759268,32.26709
0.0010511209,-0.0018192476,0.0007074852,0.0028755999,56.76432
0.0000000000,-0.0020199980,-0.0009089991,0.0020240866,34.91556
0.0011728545,-0.0014155140,0.0004448758,0.0025920376,30.21882
0.0009499939,-0.0003840401,0.0005861665,0.0013345466,26.07981
0.0028899982,-0.0004850347,0.0028899982,0.0033766706,57.54647
0.0019953241,-0.0001813931,0.0001813931,0.0021771121,171.7078
0.0005641749,-0.0019141648,-0.0011484989,0.0024830928,56.34028
0.0000201731,-0.0023602510,-0.0015331545,0.0023860557,123.115
0.0010509509,-0.0009701085,-0.0004042119,0.0020230220,33.37097
0.0014756120,-0.0003032079,0.0011926179,0.0017793594,62.10876
0.0023028907,-0.0005252207,0.0009292366,0.0028295976,98.13574
0.0000000000,-0.0032700188,-0.0023414949,0.0032807469,65.97249
0.0007889786,-0.0010519714,-0.0001213813,0.0018428887,36.17135
0.0011736377,-0.0006475242,-0.0000809405,0.0018223419,18.36675
0.0000000000,-0.0033188303,-0.0026914904,0.0033298816,90.31516
0.0029827730,-0.0000608729,0.0014609500,0.0030438312,113.05908
0.0017835428,-0.0000202675,0.0016214025,0.0018038469,27.0051
0.0001011716,-0.0012949961,-0.0001214059,0.0013979780,26.00661
0.0025316456,-0.0011949367,0.0022683544,0.0037310406,67.51248
0.0008689151,-0.0004041465,0.0008689151,0.0012735763,45.45921
0.0009688749,-0.0006257317,-0.0002624036,0.0015956050,42.85947
0.0021810691,-0.0003231214,0.0020397035,0.0025049999,29.63937
0.0004634761,0.0000000000,0.0004634761,0.0004634761,27.23834
0.0017926562,0.0000000000,0.0013696699,0.0017926562,79.76227
0.0014489254,-0.0003018595,0.0012678097,0.0017513135,31.0277
0.0000000000,-0.0033565815,-0.0030550922,0.0033678861,28.20522
0.0016736570,-0.0031658332,-0.0026213905,0.0048548599,58.46825
0.0018804214,-0.0015366884,-0.0011525163,0.0034223689,51.06347
0.0018623482,0.0000000000,0.0011336032,0.0018623482,220.36289
0.0006672868,-0.0010919238,-0.0003639746,0.0017611336,43.30599
0.0040485830,0.0000000000,0.0040485830,0.0040485830,60.86324
0.0000000000,-0.0014112903,-0.0014112903,0.0014132849,22.25959
0.0004642338,-0.0039762635,-0.0036129501,0.0044582244,318.4906
0.0029580404,-0.0005267743,-0.0002836477,0.0034866514,72.92928
0.0039932702,-0.0002027041,0.0025743417,0.0041968250,97.04386
0.0014966427,-0.0005258474,-0.0000606747,0.0020235542,35.48062
0.0004245426,-0.0013747094,-0.0010916810,0.0018017288,38.24345
0.0016797199,-0.0002226135,0.0016797199,0.0019027570,19.87602
0.0002222312,-0.0015354156,0.0001212170,0.0017603496,7.72908
0.0011107745,-0.0009088155,0.0002423508,0.0020214271,67.50479
0.0021207837,-0.0007877197,0.0018178146,0.0029107962,19.35683
0.0003426936,-0.0007861794,0.0000604753,0.0011297611,24.08871
0.0000201536,-0.0030028820,-0.0030028820,0.0030321407,26.72282
0.0003030058,-0.0020604396,-0.0010908209,0.0023683252,22.48613
0.0002629663,-0.0018003075,-0.0018003075,0.0020669950,35.98191
0.0047814900,-0.0014182385,0.0026541321,0.0062085337,76.74436
0.0016160963,0.0000000000,0.0010100602,0.0016160963,30.28251
0.0002017878,-0.0018160906,-0.0018160906,0.0020215497,16.69059
0.0011518875,-0.0010710533,-0.0002222941,0.0022253242,20.02168
0.0011523066,-0.0021226701,-0.0017385679,0.0032819432,22.76921
0.0006475373,-0.0008701283,0.0005261241,0.0015189873,28.43127
0.0000000000,-0.0047745251,-0.0047542940,0.0047974305,58.27676
0.0025000508,0.0000000000,0.0013211651,0.0025000508,64.012
0.0011566089,-0.0004464105,0.0000405828,0.0016037353,28.64839
0.0008318624,-0.0005275225,0.0007507051,0.0013601023,14.7276
0.0016223890,-0.0003244778,0.0008923139,0.0019474987,8.23289
0.0001823560,-0.0010738745,-0.0009117802,0.0012575810,12.11225
0.0000000000,-0.0080331061,-0.0036514119,0.0080981595,215.68291
0.0008550489,-0.0027076547,-0.0003257329,0.0035723763,27.41483
0.0000000000,-0.0034403436,-0.0027278464,0.0034522205,29.0581
0.0012035904,-0.0004487964,-0.0004487964,0.0016531287,7.68846
0.0010401371,-0.0004078969,0.0001427639,0.0014486248,10.80605
0.0024875115,0.0000000000,0.0016107656,0.0024875115,22.79919
0.0002035582,-0.0042747221,-0.0026055449,0.0044975059,31.31332
0.0000000000,-0.0021433383,-0.0010818755,0.0021479421,33.86406
0.0012882382,-0.0017176509,-0.0004703092,0.0030110610,36.08864
0.0030297447,-0.0004298962,0.0029478597,0.0034611289,43.04011
0.0009795519,-0.0009999592,0.0008162932,0.0019814925,44.76107
0.0012044012,-0.0001428951,0.0007961296,0.0013474888,7.40427
0.0011427172,0.0000000000,0.0006937926,0.0011427172,15.1184
0.0006729201,-0.0014885808,0.0005505710,0.0021647232,20.30897
0.0026697100,0.0000000000,0.0002445536,0.0026697100,42.93185
0.0000000000,-0.0016493922,-0.0013643120,0.0016521172,4.03767
0.0003061100,-0.0012856618,-0.0009387372,0.0015938209,5.19176
0.0016546821,-0.0009601242,-0.0001021409,0.0026173193,18.83259
0.0017370336,-0.0005926350,0.0015326767,0.0023310500,22.28388
0.0015706593,-0.0005303525,0.0006935379,0.0021021266,24.36066
0.0011607779,-0.0003869260,0.0008553100,0.0015483030,11.74218
0.0001628101,-0.0016688035,-0.0007326455,0.0018346754,11.20442
0.0006518374,-0.0009166463,-0.0002444390,0.0015699227,24.49077
0.0012230421,-0.0006319051,-0.0000611521,0.0018561201,31.33837
0.0028944740,-0.0015899223,0.0018956766,0.0044915375,27.72463
0.0005290790,-0.0005494282,0.0004476822,0.0010791001,7.18165
0.0014232560,-0.0005286379,0.0014232560,0.0019529263,4.78472
0.0004060254,-0.0016241017,-0.0002436153,0.0020334296,21.499
0.0001015971,-0.0006299021,-0.0002641525,0.0007319602,20.07172
0.0003251966,-0.0005081198,0.0000000000,0.0008337400,8.09496
0.0035592979,-0.0002847438,0.0027050664,0.0038451366,30.77701
0.0007909948,-0.0004867660,-0.0000405638,0.0012783831,7.12195
0.0019863791,-0.0005472677,0.0019863791,0.0025350342,8.04749
0.0002427430,-0.0025892586,-0.0016182866,0.0028393534,8.46087
0.0000202659,-0.0010538262,-0.0010132944,0.0010752252,7.05193
0.0002028933,-0.0011767809,-0.0011767809,0.0013812996,5.82406
0.0013404281,-0.0006499045,0.0008123807,0.0019916270,6.69807
0.0014420050,0.0000000000,0.0010154965,0.0014420050,7.64699
0.0017448466,-0.0000811557,0.0016231131,0.0018261505,2.64637
0.0016616682,-0.0007903056,-0.0000810570,0.0024539131,14.2927
0.0000000000,-0.0015598096,-0.0015598096,0.0015622464,5.06037
0.0000000000,-0.0023334618,-0.0021102611,0.0023389196,13.49455
0.0004267425,-0.0021337127,-0.0013615119,0.0025659301,28.63771
0.0012013113,-0.0010791440,-0.0001221672,0.0022829189,20.78353
0.0015472313,-0.0004478827,0.0005903909,0.0019960080,16.07909
0.0009966845,-0.0003864695,-0.0002847670,0.0013836888,14.82005
0.0006508563,-0.0002033926,-0.0002033926,0.0008544227,5.69708
0.0000000000,-0.0018512114,-0.0015867526,0.0018546448,10.41378
0.0004890773,-0.0006113466,0.0000000000,0.0011010970,8.46779
0.0014259233,0.0000000000,0.0010796276,0.0014259233,10.59292
0.0000000000,-0.0019719054,-0.0018499319,0.0019758015,9.24494
0.0000000000,-0.0009156205,-0.0009156205,0.0009164596,3.33889
0.0033007335,-0.0001018745,0.0033007335,0.0034029547,17.50371
0.0004875175,-0.0003453249,0.0001218794,0.0008331301,7.33784
0.0000000000,-0.0014426789,-0.0012191653,0.0014447632,9.65877
0.0000000000,-0.0044372977,-0.0038673696,0.0044570751,47.89286
0.0001430732,-0.0067857581,-0.0044965867,0.0069761699,143.9781
0.0027924931,-0.0016221100,0.0011909162,0.0044217757,41.10337
0.0020095556,0.0000000000,0.0003896077,0.0020095556,20.03831
0.0011893288,-0.0017019706,-0.0013328685,0.0028962287,33.57144
0.0038174989,-0.0038995957,0.0017035076,0.0077473060,83.2703
0.0013321583,-0.0004303896,0.0007173160,0.0017633068,10.06781
0.0007163764,-0.0011666701,-0.0001432753,0.0018852459,50.90533
0.0018442623,-0.0002254098,0.0006557377,0.0020701388,10.27413
0.0015359725,-0.0005119908,0.0010649409,0.0020490124,47.22303
0.0022945647,0.0000000000,0.0021716416,0.0022945647,4.88733
0.0002044488,-0.0016355904,-0.0008791299,0.0018430537,16.6966
0.0011463899,-0.0004298962,0.0005322525,0.0015769640,30.72741
0.0028858552,-0.0005526106,0.0014122270,0.0034403670,28.11893
0.0003883416,-0.0013694150,-0.0011650247,0.0017601670,17.45859
0.0013095433,-0.0002046161,0.0007980029,0.0015144693,14.45623
0.0009810735,-0.0017986347,-0.0000408781,0.0027847168,105.08847
0.0000000000,-0.0034943600,-0.0032900114,0.0035066133,22.3864
0.0005125472,-0.0011071019,-0.0007585698,0.0016214441,22.06254
0.0003896796,-0.0011895484,-0.0011895484,0.0015811088,4.39414
0.0040256326,-0.0008010187,0.0037380874,0.0048305207,24.92261
0.0035181019,-0.0001636326,0.0024953978,0.0036823371,23.13444
0.0007345889,-0.0010814782,-0.0004285102,0.0018180333,13.31983
0.0078396146,-0.0000204157,0.0064513495,0.0078601907,183.38745
0.0000000000,-0.0021906249,-0.0004056713,0.0021954343,139.42638
0.0005072949,-0.0011566324,-0.0001217508,0.0016658541,32.1296
0.0043832058,-0.0003043893,0.0037947199,0.0046890224,74.99992
0.0014953120,-0.0013134497,-0.0004445522,0.0028124557,56.26094
0.0022241993,-0.0005257198,0.0008492397,0.0027513656,36.36877
0.0000000000,-0.0018390898,-0.0018390898,0.0018424782,85.95804
0.0000405022,-0.0029971648,-0.0023896314,0.0030467988,52.1596
0.0010757271,-0.0001217804,0.0002232641,0.0011976534,21.43302
0.0132622229,0.0000000000,0.0099568065,0.0132622229,322.07192
0.0072837450,-0.0008026165,0.0060597548,0.0080928570,203.64613
0.0007977822,-0.0014160633,-0.0013362851,0.0022169849,159.46102
0.0003791961,-0.0005388576,0.0001197461,0.0009185487,31.59516
0.0001197748,-0.0027148960,-0.0022557592,0.0028423876,125.69911
0.0020618969,-0.0013412339,0.0010809945,0.0034077014,81.71856
0.0014998500,-0.0009799020,-0.0001399860,0.0024821843,122.8809
0.0016802016,0.0000000000,0.0016802016,0.0016802016,83.93824
0.0010782317,-0.0004991813,0.0005590831,0.0015782009,67.75686
0.0022136248,-0.0002592534,0.0008774729,0.0024735194,435.93095
0.0000000000,-0.0104600426,-0.0104600426,0.0105706117,261.60239
0.0062996880,0.0000000000,0.0026768642,0.0062996880,118.2938
0.0034724313,-0.0003211497,0.0034724313,0.0037947997,126.76856
0.0000200060,-0.0023807142,-0.0013404021,0.0024064493,39.40173
